111,"[680, 660, 621, 488, 269, 99]"
112,[679]
113,[560]
114,[780]
115,[777]
116,[777]
117,"[121, 401, 414, 430, 544, 730, 774, 64, 294, 646]"
118,"[542, 733, 295, 112, 99, 58]"
119,"[386, 736]"
120,"[390, 602]"
121,"[250, 152, 86, 108, 224]"
122,"[107, 227, 239, 387, 364, 470, 448, 607]"
123,"[105, 362, 386, 447, 470, 737]"
124,"[173, 432, 548, 733, 750, 682, 101, 60, 577, 662, 14]"
125,"[58, 67, 47, 172, 98, 313, 679, 753, 485, 510, 549]"
126,"[342, 752, 100, 58, 283, 487, 620, 678]"
127,"[684, 312, 128]"
128,[684]
129,[779]
130,[779]
131,[776]
132,"[773, 731, 545, 400, 429, 294, 122]"
133,"[295, 432, 545, 734, 770]"
134,"[388, 736, 240, 221]"
135,"[251, 239, 226, 86, 387, 366, 737, 473, 605, 171]"
136,"[173, 432, 387, 363, 448, 473, 624, 737]"
137,"[734, 105, 173, 449, 432, 624, 751]"
138,"[384, 469, 487, 750, 171, 99, 313, 17]"
139,"[237, 359, 754, 101, 622, 488, 677, 58, 14]"
140,[]
141,[685]
142,"[779, 693]"
143,[780]
144,[775]
145,"[414, 774]"
146,[772]
147,"[94, 173, 547, 646, 624, 736, 764]"
148,"[386, 432, 365, 736, 768, 89, 473]"
149,"[471, 433, 736, 198, 312, 448, 575, 683, 387]"
150,"[269, 239, 86, 736]"
151,"[751, 19]"
152,[465]
153,[777]
154,"[694, 302, 777]"
155,[779]
156,[777]
157,[775]
158,[770]
159,[365]
160,[252]
161,"[123, 272, 297, 386, 472, 736, 684, 220, 549, 575]"
162,"[268, 17]"
163,"[18, 274]"
164,"[303, 692, 775]"
165,[779]
166,[777]
167,[774]
168,[772]
169,"[365, 770]"
170,"[315, 272, 687, 740, 768]"
171,"[271, 252, 239, 220, 298, 55, 363, 18, 548]"
172,[19]
173,[779]
174,"[412, 775]"
175,"[769, 98]"
176,"[272, 95, 365, 317, 259]"
177,"[272, 94, 388, 314, 685, 766, 742, 486, 257]"
